State,Date,Retail_and_recreation_percent_change_from_baseline,Grocery_and_pharmacy_percent_change_from_baseline,Parks_percent_change_from_baseline,Workplaces_percent_change_from_baseline,Transit_stations_percent_change_from_baseline,Residential_percent_change_from_baseline
North Dakota,26-Jul,-0.875,0,269,-10.36363636,0.142857143,-3.666666667
North Dakota,27-Jul,2.666666667,4.6,77.5,-23.71428571,-4,5.125
North Dakota,28-Jul,-0.727272727,5.4,64.5,-23.47619048,-2.714285714,5.875
North Dakota,29-Jul,1.545454545,6.6,-22,-24,-2.428571429,5.125
North Dakota,30-Jul,2.333333333,6.8,86.5,-24.38095238,-6.142857143,5
North Dakota,31-Jul,-4.8,3.8,90.5,-27.8,-3.571428571,5.125
North Dakota,1-Aug,-8.555555556,4,123.5,-10,-6.142857143,-1
North Dakota,2-Aug,-0.125,2.75,252,-8.636363636,-1.571428571,-4.25
North Dakota,3-Aug,4.888888889,6.6,68,-24.71428571,-3.714285714,4.25
North Dakota,4-Aug,-1.090909091,5.6,52,-25.14285714,-3.571428571,6.25
North Dakota,5-Aug,-1.2,8.2,70,-23.47619048,-3.714285714,5.375
North Dakota,6-Aug,2.444444444,7.6,89.5,-24.0952381,-5.714285714,4.5
North Dakota,7-Aug,-6.7,1.6,95,-26.45,-2.428571429,6
North Dakota,8-Aug,-10.88888889,0.2,136,-10.5,-6.714285714,-0.8
North Dakota,9-Aug,-2.5,1.6,86.5,-11.54545455,-3,-2.666666667
North Dakota,10-Aug,4.111111111,4,68.5,-24.14285714,-4.714285714,4.625
North Dakota,11-Aug,-2.7,4.8,64,-24.0952381,-5.714285714,5.75
North Dakota,12-Aug,0.090909091,4.8,67,-24.19047619,-1.428571429,5.375
North Dakota,13-Aug,2.555555556,6.4,66.5,-23.33333333,-7.857142857,4.875
North Dakota,14-Aug,-3.8,-3.2,62.33333333,-26.5,-5.285714286,6.875
North Dakota,15-Aug,-8.888888889,-0.2,113.5,-12.58333333,-8.571428571,-0.8
North Dakota,16-Aug,1,-2.5,230,-9.545454545,-0.714285714,-4
North Dakota,17-Aug,3,-3.5,,-27.16666667,-1,4.125
North Dakota,18-Aug,-0.333333333,-2.5,,-26.83333333,0,6.125
North Dakota,19-Aug,2.333333333,-0.5,,-27.16666667,2,5.5
North Dakota,20-Aug,3,-1,,-27.16666667,-1,4.625
North Dakota,21-Aug,-8.5,-5.5,,-27.16666667,6,5.125
North Dakota,22-Aug,-15.25,-5.5,,-4,2,-0.6
North Dakota,23-Aug,-4.5,-3.5,,-8,3,-2.75
North Dakota,24-Aug,3,-6,,-26.5,-3,4.625
North Dakota,25-Aug,-1.333333333,-5.5,,-27.5,-2,5.625
North Dakota,26-Aug,1.666666667,-3.5,,-25.33333333,0,5
North Dakota,27-Aug,0,-3,,-25.5,-1,5.125
North Dakota,28-Aug,-8.5,-6,,-24.83333333,0,4.25
North Dakota,29-Aug,-17.75,-4.5,,-3.5,-1,-0.6
North Dakota,30-Aug,-6.5,-5.5,,-11,-5,-1
North Dakota,31-Aug,2.5,-4,,-25.16666667,-1,3.625
North Dakota,1-Sep,0,-2,,-26.33333333,1,5.25
North Dakota,2-Sep,-0.333333333,-2.5,,-25.66666667,0,4.75
North Dakota,3-Sep,2.333333333,2.5,,-26.16666667,4,3.375
North Dakota,4-Sep,-10.25,-3,,-28.5,8,3.375
North Dakota,5-Sep,-23,-6.5,,-9,-6,-0.6
North Dakota,6-Sep,-9,-9,,-13.5,-10,-2.333333333
North Dakota,7-Sep,-9,-13.5,,-70,-16,16.4
North Dakota,8-Sep,-5.666666667,-3,,-27.5,-2,5.375
North Dakota,9-Sep,-5,-6.5,,-25,-2,4
North Dakota,10-Sep,-4.333333333,-7,,-25.33333333,0,2.875
North Dakota,11-Sep,-10.9,-7,56,-23.95,-6.714285714,3.5
North Dakota,12-Sep,-8,-1.8,87,-13,-9.857142857,-0.6
North Dakota,13-Sep,-5.125,-2.2,60.5,-11.72727273,-7.857142857,-1
North Dakota,14-Sep,-3.444444444,-4,49.5,-19.0952381,-7.285714286,3
North Dakota,15-Sep,-4,-3.6,39,-20.33333333,-5.428571429,4.125
North Dakota,16-Sep,-6.454545455,-4,44.5,-19.76190476,-6.714285714,3.625
North Dakota,17-Sep,-2.555555556,-1.2,48.5,-19.9047619,-8.571428571,3.25
North Dakota,18-Sep,-7.8,-2.8,51,-20.85,-6,3.875
North Dakota,19-Sep,-8,-2.2,69,-11.83333333,-13.57142857,-0.6
North Dakota,20-Sep,-2.875,-0.6,43.5,-13.66666667,-10.14285714,-0.666666667
North Dakota,21-Sep,-3.777777778,-3.2,42,-20.47619048,-8.428571429,3.75
North Dakota,22-Sep,-7.454545455,-4.2,28.5,-20.28571429,-8.714285714,4.875
North Dakota,23-Sep,-9.727272727,-5.4,6,-18.76190476,-10.71428571,5.222222222
North Dakota,24-Sep,-9.4,-3.8,17.5,-19.19047619,-12,4.555555556
North Dakota,25-Sep,-10.5,-5.4,20.5,-19.9,-11.85714286,5.111111111
North Dakota,26-Sep,-11,-5.8,23.5,-11.5,-19.28571429,1.333333333
North Dakota,27-Sep,-8.875,-2.4,4,-12.91666667,-14,1.666666667
North Dakota,28-Sep,-7.333333333,-6.4,-5,-19.52380952,-12,5.444444444
North Dakota,29-Sep,-10.45454545,-6.2,0,-19.76190476,-12.14285714,5.1
North Dakota,30-Sep,-9,-5.2,-10,-19.80952381,-12.14285714,5.1
North Dakota,1-Oct,-7.2,1,-6,-20.38095238,-15,4.444444444
North Dakota,2-Oct,-11.3,-2.6,-3,-20.15789474,-12,5.444444444
North Dakota,3-Oct,-9.777777778,-2.8,10.5,-13.25,-13.71428571,1.333333333
North Dakota,4-Oct,-5.75,-1.8,13.5,-11.72727273,-12.14285714,0.666666667
North Dakota,5-Oct,-6.333333333,-5,3,-20.9047619,-13.71428571,3.7
North Dakota,6-Oct,-7.7,-6.6,-5,-21.85714286,-12.28571429,4.6
North Dakota,7-Oct,-10.63636364,-5,6,-17.9047619,-12,4.1
North Dakota,8-Oct,-7.111111111,-5.4,5,-18.76190476,-10.375,5.111111111
North Dakota,9-Oct,-11.3,-6.6,14.5,-20.4,-12.85714286,5.555555556
North Dakota,10-Oct,-10.55555556,-4.2,22,-11.83333333,-16.14285714,1.333333333
North Dakota,11-Oct,-9.375,-3.8,8.333333333,-12.81818182,-18.14285714,2.333333333
North Dakota,12-Oct,-7.888888889,-6.8,1,-23.47619048,-11.85714286,5.3
North Dakota,13-Oct,-11.27272727,-7.6,-7.5,-19.33333333,-12.28571429,5.6
North Dakota,14-Oct,-11.45454545,-5.2,3.25,-16.61904762,-9.25,6.7
North Dakota,15-Oct,-9.4,-4.8,-17.5,-18.66666667,-13.25,6.333333333
North Dakota,16-Oct,-12,-4.2,11.33333333,-19.2,-13.14285714,7.777777778
North Dakota,17-Oct,-13.77777778,-7.2,-13,-12.33333333,-18.875,5.833333333
North Dakota,18-Oct,-13.125,-9.8,-13.25,-12.09090909,-19.57142857,4.166666667
North Dakota,19-Oct,-9.666666667,-9,-22.5,-18.95238095,-16.57142857,5.9
North Dakota,20-Oct,-17.1,-14,-19.8,-20.61904762,-18.42857143,8.777777778
North Dakota,21-Oct,-9.363636364,-2.2,-5.75,-18.80952381,-10.42857143,6.5
North Dakota,22-Oct,-17.33333333,-14.2,-27.5,-30.76190476,-25,12
North Dakota,23-Oct,-12.2,-10.4,-9.25,-28.40909091,-13.875,11.55555556
North Dakota,24-Oct,-18.88888889,-11,-21,-13,-25.5,6
North Dakota,25-Oct,-17.875,-12,-22.25,-13.18181818,-20.125,4.833333333
North Dakota,26-Oct,-12.11111111,-11,-14.66666667,-18.85714286,-17.42857143,7.777777778
North Dakota,27-Oct,-16.3,-11.2,-18.75,-20.95238095,-18.57142857,7.9
North Dakota,28-Oct,-11,-9,-6,-18.47619048,-17.25,7.777777778
North Dakota,29-Oct,-11.9,-6,-15.25,-20.0952381,-17.625,8.111111111
North Dakota,30-Oct,-13.7,-5,-7.25,-19.45,-18.14285714,8.888888889
North Dakota,31-Oct,-14,-3.4,-29,-12.25,-23.625,5.333333333
North Dakota,1-Nov,-14,-7.6,-4,-13.41666667,-23.57142857,4
North Dakota,2-Nov,-10.55555556,-10.4,-9.5,-20.61904762,-21.14285714,6.555555556
North Dakota,3-Nov,-6.727272727,-7.4,-4,-22.80952381,-20,6.7
North Dakota,4-Nov,-17,-10.4,-14.5,-20.61904762,-20.42857143,8.333333333
North Dakota,5-Nov,-14.6,-7.2,-14,-21.33333333,-17.875,7.666666667
North Dakota,6-Nov,-16.7,-11.4,-15,-25.80952381,-21.14285714,9.333333333
North Dakota,7-Nov,-22.44444444,-11.2,-0.5,-14.41666667,-24.875,5.666666667
North Dakota,8-Nov,-21.5,-13.6,-0.25,-17.75,-29,4
North Dakota,9-Nov,-19.11111111,-13.6,-19.66666667,-21.71428571,-27.14285714,9.444444444
North Dakota,10-Nov,-18.9,-10.6,-18,-23.14285714,-23,9.333333333
North Dakota,11-Nov,-17.9,-8.4,-23,-38.72727273,-23.5,13.44444444
North Dakota,12-Nov,-20.5,-12.6,-20,-23.54545455,-24.875,9.777777778
North Dakota,13-Nov,-20.8,-11.4,-15.66666667,-22.85714286,-21.875,11.11111111
North Dakota,14-Nov,-23.44444444,-11.4,-15.25,-14,-31.875,7
North Dakota,15-Nov,-21.875,-13.2,-19.25,-14.63636364,-29.28571429,4.833333333
North Dakota,16-Nov,-19.11111111,-11.8,-22.66666667,-20.85714286,-28.57142857,9
North Dakota,17-Nov,-21.9,-11.6,-22.5,-23,-26.42857143,9.888888889
North Dakota,18-Nov,-18.3,-8.2,-13.5,-20.42857143,-22.625,9.333333333
North Dakota,19-Nov,-21.9,-8.2,-21.2,-22.52380952,-27.375,10.11111111
North Dakota,20-Nov,-22.2,-8.4,-16.5,-22.85,-21.625,11.55555556
North Dakota,21-Nov,-23.55555556,-6.2,-6.75,-13.66666667,-22.125,6.666666667
North Dakota,22-Nov,-21.625,-9.2,-18.5,-13.27272727,-28.875,5.166666667
North Dakota,23-Nov,-14.33333333,-2,-28,-20.38095238,-26.14285714,8.555555556
North Dakota,24-Nov,-12.22222222,3.6,-29.25,-23.47619048,-26.28571429,9.444444444
North Dakota,25-Nov,2,36.2,-23.25,-27,-20.375,7.777777778
North Dakota,26-Nov,-82.625,-46.2,-27.4,-80.23529412,-54.875,26.125
North Dakota,27-Nov,-18.88888889,-18,-21.5,-53.5,-39.625,20.125
North Dakota,28-Nov,-27,-19.8,-8.666666667,-18,-32.875,7.5
North Dakota,29-Nov,-24,-19.2,-25.5,-16.58333333,-26.625,5.166666667
North Dakota,30-Nov,-14.33333333,-10.2,-22.25,-19.33333333,-28.57142857,8.666666667
North Dakota,1-Dec,-16.9,-4.8,-24.5,-20.19047619,-26.28571429,9
North Dakota,2-Dec,-15.2,-7.2,-19.75,-16.9047619,-21.625,8.666666667
North Dakota,3-Dec,-14,-6.8,-10.5,-18.47619048,-24.75,8.555555556
North Dakota,4-Dec,-15.22222222,-8.6,0.333333333,-18.31578947,-28.42857143,10.22222222
North Dakota,5-Dec,-15.11111111,-6.2,-13,-8.75,-27.125,6
North Dakota,6-Dec,-16.25,-9.4,2.333333333,-10.18181818,-32.57142857,4.666666667
North Dakota,7-Dec,-14,-9,-32,-17.85714286,-27.28571429,7.555555556
North Dakota,8-Dec,-14.55555556,-8.8,-29,-19.47619048,-28.57142857,8.111111111
North Dakota,9-Dec,-16.09090909,-7.2,-3.5,-16.47619048,-27.28571429,8
North Dakota,10-Dec,-12.88888889,-6.6,-19.5,-17.66666667,-26.875,8.333333333
North Dakota,11-Dec,-16.54545455,-7.8,-13.75,-18.63157895,-23.375,10.88888889
North Dakota,12-Dec,-16.66666667,-3,-3.5,-10.33333333,-29.875,6.333333333
North Dakota,13-Dec,-19.625,-13,-27,-11.18181818,-27.625,5.5
North Dakota,14-Dec,-12.88888889,-9.6,-31.75,-17.9047619,-25.57142857,8.555555556
North Dakota,15-Dec,-13.81818182,-6.2,-26,-18.76190476,-25.57142857,8.777777778
North Dakota,16-Dec,-12.8,-3.4,-30,-15.9047619,-20.875,8
North Dakota,17-Dec,-12.1,-1.6,-19.6,-16.95238095,-23.75,7.888888889
North Dakota,18-Dec,-12.9,-3.6,-14.25,-19.21052632,-18.375,9.777777778
North Dakota,19-Dec,-10.66666667,2.8,-4.25,-9.416666667,-19.71428571,4.666666667
North Dakota,20-Dec,-11.875,-0.8,-16.25,-11.5,-20.875,4
North Dakota,21-Dec,0.555555556,6.2,-30.66666667,-22.14285714,-25,7.666666667
North Dakota,22-Dec,0.5,21.4,-15.5,-24.85714286,-19.14285714,6.888888889
North Dakota,23-Dec,-6.888888889,10.6,-46.25,-36.86956522,-35,13.22222222
North Dakota,24-Dec,-22.77777778,12,-26.8,-58.26086957,-37.375,15.33333333
North Dakota,25-Dec,-92,-79.66666667,-32.6,-82.1875,-41.57142857,28.125
North Dakota,26-Dec,-28.44444444,-20.4,-25.75,-22.41666667,-35.875,6.166666667
North Dakota,27-Dec,-26.875,-23.4,-22,-19,-28.75,4
North Dakota,28-Dec,-9.444444444,-10.6,-31.25,-35.13636364,-25.14285714,11
North Dakota,29-Dec,-19.77777778,-14,-34.4,-36.17391304,-30.57142857,13.44444444
North Dakota,30-Dec,-10.66666667,-2,-24,-34.43478261,-24.625,11.55555556
North Dakota,31-Dec,2.888888889,18.4,-19.5,-40.26086957,-32.75,10
Ohio,15-Feb,5.348837209,0.747126437,17.73913043,-0.741176471,2.846153846,-0.341463415
Ohio,16-Feb,7.576470588,3.494117647,25.95454545,1.738095238,3.05,-1.027777778
Ohio,17-Feb,4.813953488,-2.183908046,11.77272727,-18.05617978,2.829268293,4.608108108
Ohio,18-Feb,2.24137931,0.38372093,3.666666667,1.617977528,3.097560976,0.215189873
Ohio,19-Feb,3.988505747,0.790697674,13.30434783,2.404494382,3.714285714,-0.316455696
Ohio,20-Feb,2.643678161,0.73255814,1.217391304,1.865168539,3.609756098,0.215189873
Ohio,21-Feb,3.215909091,-1.761363636,18.45454545,2.831460674,6.146341463,-0.12987013
Ohio,22-Feb,11.13953488,4.804597701,72.26315789,2.929411765,9.25,-1.714285714
Ohio,23-Feb,11.08433735,5.4,80.84210526,4.05952381,8.769230769,-1.315789474
Ohio,24-Feb,2.186046512,-1.197674419,0.043478261,3.404494382,2.365853659,0.556962025
Ohio,25-Feb,5.735632184,1.697674419,0.045454545,1.595505618,3.195121951,0.269230769
Ohio,26-Feb,7.011494253,1.558139535,-2,1.438202247,3.5,0.063291139
Ohio,27-Feb,2.632183908,-1.627906977,-6.416666667,-5.393258427,5,3.233766234
Ohio,28-Feb,6.840909091,2.340909091,5.304347826,-0.494382022,7.047619048,0.368421053
Ohio,29-Feb,14.15116279,7.195402299,12.86956522,1.764705882,9.3,-1.512195122
Ohio,1-Mar,20.87951807,12.05882353,82.78947368,4.523809524,13.56410256,-2.052631579
Ohio,2-Mar,9.511627907,4.069767442,-6.347826087,3.056179775,4.12195122,0.333333333
Ohio,3-Mar,15.27586207,8.837209302,23.38095238,1.93258427,6.951219512,-0.641025641
Ohio,4-Mar,13.26436782,7.581395349,34,2.528089888,7.80952381,-0.9875
Ohio,5-Mar,13.57471264,7.918604651,53.16666667,2.550561798,9.829268293,-0.949367089
Ohio,6-Mar,3.829545455,-1.420454545,8,1.865168539,7,0.415584416
Ohio,7-Mar,16.30232558,9.574712644,70.10526316,3.764705882,14.2,-2.069767442
Ohio,8-Mar,21.26506024,12.63529412,189.6428571,3.654761905,18.425,-2.27027027
Ohio,9-Mar,12.45348837,7.313953488,83.82352941,1.91011236,8.829268293,-0.544303797
Ohio,10-Mar,8.724137931,7.174418605,13.13636364,0.471910112,5.682926829,0.538461538
Ohio,11-Mar,10.3908046,12.98837209,26,1.06741573,7.658536585,-0.164556962
Ohio,12-Mar,13.87356322,37.34117647,51.72222222,0.134831461,5.902439024,-0.088607595
Ohio,13-Mar,4.534090909,25.83908046,44.66666667,-2.629213483,3.642857143,1.934210526
Ohio,14-Mar,-5.139534884,17.86206897,8.19047619,-1.564705882,0.2,3.487179487
Ohio,15-Mar,-1.831325301,25.36144578,50.8,-4.352941176,2.35,2.75
Ohio,16-Mar,-10.87356322,36.39285714,21.9,-13.05617978,-0.634146341,6.066666667
Ohio,17-Mar,-20.88505747,18.06976744,29,-19.74157303,-0.87804878,8.746666667
Ohio,18-Mar,-25.06896552,12.12790698,0.9,-22.42696629,-4.952380952,10.54054054
Ohio,19-Mar,-27.70114943,15.10465116,12.5,-25.2247191,-6.780487805,12.32876712
Ohio,20-Mar,-30.94318182,6.943181818,48.15789474,-27.96629213,-9.720930233,14.42253521
Ohio,21-Mar,-39.26136364,-0.16091954,11.72727273,-21.41176471,-12.05,11.26470588
Ohio,22-Mar,-31.65517241,7.666666667,67.9,-24.45238095,-13.6,8.090909091
Ohio,23-Mar,-28.85057471,5.081395349,4.45,-32.80898876,-14.04878049,14.47142857
Ohio,24-Mar,-48.64367816,-23.51724138,12.8,-41.82022472,-19.07317073,19.04347826
Ohio,25-Mar,-40.56321839,-16.94186047,94.85714286,-42.46067416,-16.55813953,18.01449275
Ohio,26-Mar,-37.88505747,-13.93023256,97.07142857,-42.94382022,-19.22727273,18.46376812
Ohio,27-Mar,-43.31460674,-16.72727273,24.23809524,-42.93258427,-24.34090909,21.29850746
Ohio,28-Mar,-45.26136364,-17.26436782,25.4,-31.24705882,-26.675,14.0625
Ohio,29-Mar,-37.75581395,-16.13953488,119.8666667,-32.05882353,-24.875,9.709677419
Ohio,30-Mar,-37.17241379,-15.21590909,9.380952381,-42.30337079,-21.54761905,18.01449275
Ohio,31-Mar,-37.09195402,-12.88505747,9.952380952,-43.92134831,-18.79069767,18.62318841
Ohio,1-Apr,-33.96551724,-5.860465116,25,-44.07865169,-18.54545455,18.46376812
Ohio,2-Apr,-32.01149425,-2.88372093,79.85714286,-44.3258427,-19.86363636,18.39130435
Ohio,3-Apr,-32.28409091,-1.840909091,95.6,-43.7752809,-23.11111111,19.16176471
Ohio,4-Apr,-36.59770115,-2.045977011,120.5625,-30.95294118,-23.26829268,11.78125
Ohio,5-Apr,-39.47126437,-11.10588235,41.4,-34.01176471,-30.3,10.41935484
Ohio,6-Apr,-33.75409836,-9.218181818,79.9375,-42.62921348,-21.17073171,16.82608696
Ohio,7-Apr,-36.66666667,-12.35714286,61.33333333,-44.47191011,-19.93023256,18.20289855
Ohio,8-Apr,-31.546875,-6.803571429,94.57142857,-44.73033708,-18.34090909,16.92753623
Ohio,9-Apr,-35.49253731,-6.872727273,15.66666667,-45.91011236,-23.22222222,19.53623188
Ohio,10-Apr,-37.76712329,-7.507936508,19.61904762,-52.50561798,-29.75555556,22.91071429
Ohio,11-Apr,-36.86956522,1.350877193,80.52631579,-33.70114943,-25.875,12.34375
Ohio,12-Apr,-63.09677419,-42.85,42.3,-40.57647059,-36.97619048,10.64285714
Ohio,13-Apr,-38.91935484,-17.63934426,-12.20833333,-43.48314607,-26.23913043,19.4057971
Ohio,14-Apr,-32.20634921,-10.85483871,28.78947368,-42.59550562,-21.63043478,18.13043478
Ohio,15-Apr,-23.75,-5.442622951,11.72727273,-42.57303371,-19.75,17.85507246
Ohio,16-Apr,-26.14705882,-4.606557377,32.38095238,-42.57303371,-20.93333333,18.26086957
Ohio,17-Apr,-37.54054054,-17.89393939,-14.36,-43.21348315,-30.16666667,21.79104478
Ohio,18-Apr,-31.02857143,-5.78125,71.55555556,-28.38372093,-20.54761905,11.54545455
Ohio,19-Apr,-30.86440678,-14.03389831,95.66666667,-30.52380952,-27.34146341,8.935483871
Ohio,20-Apr,-22.62295082,-7.583333333,89.8125,-40.25842697,-18.57777778,15.31884058
Ohio,21-Apr,-25.96774194,-7.951612903,27.11764706,-41.69662921,-19.27272727,17.20289855
Ohio,22-Apr,-26.78125,-7.573770492,47.78571429,-41.71910112,-18,16.66666667
Ohio,23-Apr,-28.11764706,-7.306451613,8.578947368,-42.25842697,-20.81818182,18.55072464
Ohio,24-Apr,-27.76388889,-8.121212121,96.5,-41.56179775,-19.80851064,17.73913043
Ohio,25-Apr,-26.41428571,-3.53125,123.8125,-27.41860465,-17.33333333,10.06060606
Ohio,26-Apr,-33.54237288,-13.71186441,-13.88461538,-31.49411765,-28.07142857,10.06451613
Ohio,27-Apr,-16.31147541,-2.283333333,106.75,-38.17977528,-14.51111111,14.55714286
Ohio,28-Apr,-17.20967742,-1.508196721,92.28571429,-40.19101124,-13.09302326,9.577464789
Ohio,29-Apr,-20.71428571,-3.31147541,17.38888889,-40.37078652,-17.04347826,16.62318841
Ohio,30-Apr,-21.46268657,-0.65,9.684210526,-40.51685393,-16.27906977,17.23188406
Ohio,1-May,-19.58333333,1.363636364,81.42857143,-39.20224719,-14.48888889,15.97101449
Ohio,2-May,-18.92753623,7.262295082,182.2857143,-24.25882353,-5.048780488,6.666666667
Ohio,3-May,-16.28813559,0.406779661,104.5,-25.39285714,-15.3902439,6.029411765
Ohio,4-May,-11.61016949,2.666666667,76.64705882,-35.05617978,-10.95454545,12.53521127
Ohio,5-May,-15.91935484,3.229508197,27.26315789,-36.78651685,-12.13636364,14.69014085
Ohio,6-May,-15.80952381,5.05,80.2,-36.56179775,-9.068181818,13.98591549
Ohio,7-May,-16.59090909,4.9,102.1428571,-36.95505618,-8.833333333,13.88732394
Ohio,8-May,-25.13888889,-0.363636364,23.42105263,-36.93258427,-16.80851064,17.14492754
Ohio,9-May,-19.3,15.83333333,60.63157895,-22.05882353,-8.609756098,8.6
Ohio,10-May,-19.38983051,5.631578947,60.10526316,-21.64285714,-15.075,5.21875
Ohio,11-May,-23.85245902,-5.459016393,3.954545455,-33.13483146,-13.20454545,14.43661972
Ohio,12-May,-13.66129032,3.616666667,80.64285714,-32.68539326,-7.071428571,12.38888889
Ohio,13-May,-10.93650794,4.75,118.9333333,-33.06741573,-5.790697674,11.64383562
Ohio,14-May,-15.51948052,3.14084507,50.82352941,-33.87640449,-9.177777778,13.11111111
Ohio,15-May,-16.70886076,-0.546666667,57.05882353,-33.20224719,-11.30434783,14.13043478
Ohio,16-May,-10.84615385,9.560606061,164.5,-17.34117647,0,5.277777778
Ohio,17-May,-8.486111111,3.666666667,117.0714286,-17.75,-7.769230769,4.970588235
Ohio,18-May,-12.39189189,-2.208333333,1.055555556,-30.04494382,-10.61363636,12.68055556
Ohio,19-May,-10.34666667,2.291666667,23.84210526,-31.17977528,-7.30952381,12.97222222
Ohio,20-May,-7.226666667,6.31884058,59.5625,-31.29213483,-3.785714286,11.68055556
Ohio,21-May,-5.141025641,6.23943662,74.16666667,-31.68539326,-2.214285714,11.51388889
Ohio,22-May,-7.594936709,5.904109589,87.28571429,-32.6741573,-1.681818182,11.34782609
Ohio,23-May,-4.974358974,14.33333333,175.2857143,-15.89411765,4.105263158,3.078947368
Ohio,24-May,3.027777778,18.66129032,187.5833333,-20.21428571,-8.5,1
Ohio,25-May,-7.621621622,3.911764706,143.4615385,-70.71910112,-21.02325581,17.97560976
Ohio,26-May,2.337837838,9.013888889,117.5,-29.20224719,-4.219512195,8.739726027
Ohio,27-May,1.76,8.057971014,124.3333333,-28.75280899,1.023809524,8.851351351
Ohio,28-May,1.25974026,8.85915493,93.85714286,-28.33707865,-1.142857143,9.621621622
Ohio,29-May,-7.962025316,1.040540541,73.875,-28.05617978,-2.568181818,11.04166667
Ohio,30-May,-1.179487179,11.16923077,189.1538462,-6.058823529,11.375,2.256410256
Ohio,31-May,3.732394366,9.693548387,181.9166667,-7.547619048,6.5,1.657142857
Ohio,1-Jun,5.824324324,8.585714286,118.2142857,-25.71910112,2.418604651,7.232876712
Ohio,2-Jun,5.959459459,12.375,134.9285714,-26.38202247,2.19047619,7.283783784
Ohio,3-Jun,5.716216216,12.95652174,116.3076923,-26.66292135,1.166666667,7.797297297
Ohio,4-Jun,0.857142857,9.614285714,92.6875,-27.21348315,0.976744186,8.753424658
Ohio,5-Jun,-1.607594937,6.98630137,131.25,-27.56179775,0,7.902777778
Ohio,6-Jun,1.923076923,15.06153846,215.7857143,-7.905882353,8.864864865,0.794871795
Ohio,7-Jun,6.694444444,12.43548387,234.1,-8.142857143,8.205882353,-0.138888889
Ohio,8-Jun,6.351351351,9,133.2142857,-25.73033708,4.5,6.472972973
Ohio,9-Jun,5.053333333,9.375,118.75,-26.66292135,3.951219512,7.315068493
Ohio,10-Jun,2.297297297,6.753623188,90.33333333,-26.78651685,3.023809524,7.918918919
Ohio,11-Jun,7.394736842,12.07042254,150.9166667,-26.62921348,8.55,6.202702703
Ohio,12-Jun,0.82278481,7.260273973,166.8333333,-27.05617978,8.975609756,6.111111111
Ohio,13-Jun,2.217948718,11.55384615,209.8461538,-6.294117647,14.36842105,0.820512821
Ohio,14-Jun,5.430555556,9.419354839,231.0909091,-6.797619048,12.35294118,-0.085714286
