State,Code,Day,daily_vaccinations_per_million
Minnesota,27,2021-04-20,0.8324
Minnesota,27,2021-04-21,0.8746
Minnesota,27,2021-04-22,0.8667
Minnesota,27,2021-04-23,0.8704
Minnesota,27,2021-04-24,0.8267
Minnesota,27,2021-04-25,0.8403
Minnesota,27,2021-04-26,1.0183
Minnesota,27,2021-04-27,0.8989
Minnesota,27,2021-04-28,0.911
Minnesota,27,2021-04-29,0.8957
Minnesota,27,2021-04-30,0.8828
Minnesota,27,2021-05-01,0.9695
Minnesota,27,2021-05-02,0.9038
Minnesota,27,2021-05-03,0.7799
Minnesota,27,2021-05-04,0.7712
Minnesota,27,2021-05-05,0.7271
Minnesota,27,2021-05-06,0.7179
Minnesota,27,2021-05-07,0.5656
Minnesota,27,2021-05-08,0.6434
Minnesota,27,2021-05-09,0.6242
Minnesota,27,2021-05-10,0.6475
Mississippi,28,2021-01-13,0.2266
Mississippi,28,2021-01-14,0.2907
Mississippi,28,2021-01-15,0.3336
Mississippi,28,2021-01-16,0.3116
Mississippi,28,2021-01-17,0.2984
Mississippi,28,2021-01-18,0.2896
Mississippi,28,2021-01-19,0.2834
Mississippi,28,2021-01-20,0.2942
Mississippi,28,2021-01-21,0.3112
Mississippi,28,2021-01-22,0.3178
Mississippi,28,2021-01-23,0.2826
Mississippi,28,2021-01-24,0.3777
Mississippi,28,2021-01-25,0.3586
Mississippi,28,2021-01-26,0.3285
Mississippi,28,2021-01-27,0.3247
Mississippi,28,2021-01-28,0.3099
Mississippi,28,2021-01-29,0.2987
Mississippi,28,2021-01-30,0.3454
Mississippi,28,2021-01-31,0.2821
Mississippi,28,2021-02-01,0.2779
Mississippi,28,2021-02-02,0.279
Mississippi,28,2021-02-03,0.2912
Mississippi,28,2021-02-04,0.2384
Mississippi,28,2021-02-05,0.303
Mississippi,28,2021-02-06,0.3743
Mississippi,28,2021-02-07,0.4062
Mississippi,28,2021-02-08,0.4251
Mississippi,28,2021-02-09,0.427
Mississippi,28,2021-02-10,0.4541
Mississippi,28,2021-02-11,0.5496
Mississippi,28,2021-02-12,0.5301
Mississippi,28,2021-02-13,0.5149
Mississippi,28,2021-02-14,0.5096
Mississippi,28,2021-02-15,0.5057
Mississippi,28,2021-02-16,0.5246
Mississippi,28,2021-02-17,0.4457
Mississippi,28,2021-02-18,0.3502
Mississippi,28,2021-02-19,0.4223
Mississippi,28,2021-02-20,0.3538
Mississippi,28,2021-02-21,0.3068
Mississippi,28,2021-02-22,0.3181
Mississippi,28,2021-02-23,0.323
Mississippi,28,2021-02-24,0.4181
Mississippi,28,2021-02-25,0.4206
Mississippi,28,2021-02-26,0.4463
Mississippi,28,2021-02-27,0.5377
Mississippi,28,2021-02-28,0.6151
Mississippi,28,2021-03-01,0.6627
Mississippi,28,2021-03-02,0.6758
Mississippi,28,2021-03-03,0.6735
Mississippi,28,2021-03-04,0.7662
Mississippi,28,2021-03-05,0.6878
Mississippi,28,2021-03-06,0.6882
Mississippi,28,2021-03-07,0.6982
Mississippi,28,2021-03-08,0.6679
Mississippi,28,2021-03-09,0.6442
Mississippi,28,2021-03-10,0.6506
Mississippi,28,2021-03-11,0.6624
Mississippi,28,2021-03-12,0.547
Mississippi,28,2021-03-13,0.7688
Mississippi,28,2021-03-14,0.635
Mississippi,28,2021-03-15,0.6134
Mississippi,28,2021-03-16,0.6024
Mississippi,28,2021-03-17,0.5765
Mississippi,28,2021-03-18,0.563
Mississippi,28,2021-03-19,0.5959
Mississippi,28,2021-03-20,0.3607
Mississippi,28,2021-03-21,0.4777
Mississippi,28,2021-03-22,0.4715
Mississippi,28,2021-03-23,0.4724
Mississippi,28,2021-03-24,0.4982
Mississippi,28,2021-03-25,0.5214
Mississippi,28,2021-03-26,0.4869
Mississippi,28,2021-03-27,0.5782
Mississippi,28,2021-03-28,0.4682
Mississippi,28,2021-03-29,0.6333
Mississippi,28,2021-03-30,0.6367
Mississippi,28,2021-03-31,0.6399
Mississippi,28,2021-04-01,0.531
Mississippi,28,2021-04-02,0.6685
Mississippi,28,2021-04-03,0.5937
Mississippi,28,2021-04-04,0.7053
Mississippi,28,2021-04-05,0.5127
Mississippi,28,2021-04-06,0.5344
Mississippi,28,2021-04-07,0.5214
Mississippi,28,2021-04-08,0.6218
Mississippi,28,2021-04-09,0.591
Mississippi,28,2021-04-10,0.5827
Mississippi,28,2021-04-11,0.5875
Mississippi,28,2021-04-12,0.5881
Mississippi,28,2021-04-13,0.5973
Mississippi,28,2021-04-14,0.6028
Mississippi,28,2021-04-15,0.5812
Mississippi,28,2021-04-16,0.5623
Mississippi,28,2021-04-17,0.4442
Mississippi,28,2021-04-18,0.4973
Mississippi,28,2021-04-19,0.4981
Mississippi,28,2021-04-20,0.4822
Mississippi,28,2021-04-21,0.4523
Mississippi,28,2021-04-22,0.4445
Mississippi,28,2021-04-23,0.4282
Mississippi,28,2021-04-24,0.4279
Mississippi,28,2021-04-25,0.2574
Mississippi,28,2021-04-26,0.2562
Mississippi,28,2021-04-27,0.3935
Mississippi,28,2021-04-28,0.3747
